domain,scenario,source_language,target_language,source_text,target_text,speaker,listener,difficulty,tone,tags
greetings_and_basic_conversation,greeting,English,Turkish,Please let me know if anything changes.,Bir şey değişirse lütfen bana bildirin.,passenger,cabin_crew,A2,polite,conversation
greetings_and_basic_conversation,greeting,English,Turkish,We will update you soon.,Sizi birazdan bilgilendireceğiz.,cabin_crew,passenger,A2,reassuring,delay
greetings_and_basic_conversation,greeting,English,Turkish,"Thank you, captain.",Teşekkür ederim kaptanım.,passenger,cabin_crew,A1,polite,thanks
greetings_and_basic_conversation,greeting,English,Turkish,"Thank you, crew.",Teşekkür ederim ekip.,passenger,cabin_crew,A1,polite,thanks
greetings_and_basic_conversation,greeting,English,Turkish,Good to see you.,Sizi görmek güzel.,passenger,cabin_crew,A2,polite,greeting
greetings_and_basic_conversation,greeting,English,Turkish,Good to have you on board.,Sizi uçakta görmek güzel.,cabin_crew,passenger,A2,reassuring,greeting
greetings_and_basic_conversation,greeting,English,Turkish,I am happy to help.,Yardım etmeye memnuniyet duyarım.,cabin_crew,passenger,A2,polite,help
greetings_and_basic_conversation,greeting,English,Turkish,Please ask the crew.,Lütfen kabin ekibine sorun.,cabin_crew,passenger,A1,neutral,help
greetings_and_basic_conversation,greeting,English,Turkish,I will ask the crew.,Kabin ekibine soracağım.,passenger,cabin_crew,A1,neutral,conversation
greetings_and_basic_conversation,greeting,English,Turkish,Please tell me the time.,Lütfen saati söyler misiniz?,passenger,cabin_crew,A1,polite,time
greetings_and_basic_conversation,greeting,English,Turkish,What time is it?,Saat kaç?,passenger,cabin_crew,A1,neutral,time
greetings_and_basic_conversation,greeting,English,Turkish,It is time to board.,Biniş zamanı.,cabin_crew,passenger,A1,neutral,boarding
greetings_and_basic_conversation,greeting,English,Turkish,Please make yourself comfortable.,Lütfen rahat edin.,cabin_crew,passenger,A2,reassuring,comfort
greetings_and_basic_conversation,greeting,English,Turkish,I am comfortable.,Rahatım.,passenger,cabin_crew,A1,neutral,comfort
greetings_and_basic_conversation,greeting,English,Turkish,I need to stretch my legs.,Bacaklarımı uzatmam gerekiyor.,passenger,cabin_crew,A2,neutral,comfort
greetings_and_basic_conversation,greeting,English,Turkish,Please keep the aisle clear.,Lütfen koridoru boş tutun.,cabin_crew,passenger,A1,formal,safety
greetings_and_basic_conversation,greeting,English,Turkish,I need my medicine.,İlacımı almam gerekiyor.,passenger,cabin_crew,A1,urgent,health
greetings_and_basic_conversation,greeting,English,Turkish,I have medicine with me.,Yanımda ilaç var.,passenger,cabin_crew,A1,neutral,health
greetings_and_basic_conversation,greeting,English,Turkish,Please show me your medicine.,Lütfen ilacınızı gösterin.,cabin_crew,passenger,A2,formal,health
greetings_and_basic_conversation,greeting,English,Turkish,I need to sit near the front.,Ön tarafta oturmam gerekiyor.,passenger,cabin_crew,A2,polite,seat
greetings_and_basic_conversation,greeting,English,Turkish,Please keep your belongings under the seat.,Lütfen eşyalarınızı koltuğun altına koyun.,cabin_crew,passenger,A2,formal,luggage
greetings_and_basic_conversation,greeting,English,Turkish,I left something behind.,Bir şeyimi geride bıraktım.,passenger,cabin_crew,A2,urgent,luggage
greetings_and_basic_conversation,greeting,English,Turkish,Please check again.,Lütfen tekrar kontrol edin.,passenger,cabin_crew,A1,polite,help
greetings_and_basic_conversation,greeting,English,Turkish,I will check.,Kontrol edeceğim.,cabin_crew,passenger,A1,neutral,help
greetings_and_basic_conversation,greeting,English,Turkish,Please wait for the captain's announcement.,Lütfen kaptanın anonsunu bekleyin.,cabin_crew,passenger,A2,formal,announcement
greetings_and_basic_conversation,greeting,English,Turkish,I heard the announcement.,Anonsu duydum.,passenger,cabin_crew,A1,neutral,announcement
greetings_and_basic_conversation,greeting,English,Turkish,Can you explain it again?,Bunu tekrar açıklar mısınız?,passenger,cabin_crew,A2,polite,conversation
greetings_and_basic_conversation,greeting,English,Turkish,I am sorry to hear that.,Bunu duyduğuma üzüldüm.,cabin_crew,passenger,A2,reassuring,response
greetings_and_basic_conversation,greeting,English,Turkish,Everything is under control.,Her şey kontrol altında.,cabin_crew,passenger,A2,reassuring,reassurance
greetings_and_basic_conversation,greeting,English,Turkish,I feel better now.,Şimdi daha iyi hissediyorum.,passenger,cabin_crew,A2,reassuring,health
greetings_and_basic_conversation,greeting,English,Turkish,Please keep calm and stay seated.,Lütfen sakin olun ve oturduğunuz yerde kalın.,cabin_crew,passenger,A2,formal,"emergency,instruction"
greetings_and_basic_conversation,greeting,English,Turkish,We need to make an announcement.,Bir anons yapmamız gerekiyor.,cabin_crew,passenger,A2,neutral,announcement
greetings_and_basic_conversation,greeting,English,Turkish,Please remain calm.,Lütfen sakin kalın.,cabin_crew,passenger,A1,reassuring,reassurance
greetings_and_basic_conversation,greeting,English,Turkish,I am calm.,Sakinim.,passenger,cabin_crew,A1,neutral,health
greetings_and_basic_conversation,greeting,English,Turkish,Please let us know.,Lütfen bize bildirin.,cabin_crew,passenger,A1,polite,conversation
greetings_and_basic_conversation,greeting,English,Turkish,I will let you know.,Size haber vereceğim.,passenger,cabin_crew,A1,neutral,conversation
greetings_and_basic_conversation,greeting,English,Turkish,Have a good day.,İyi günler.,cabin_crew,passenger,A1,polite,farewell
greetings_and_basic_conversation,greeting,English,Turkish,See you soon.,Yakında görüşürüz.,passenger,cabin_crew,A1,neutral,farewell
greetings_and_basic_conversation,boarding,Turkish,English,Merhaba.,Hello.,passenger,gate_agent,A1,neutral,"greeting,boarding"
greetings_and_basic_conversation,boarding,Turkish,English,İyi günler.,Good day.,passenger,gate_agent,A1,polite,"greeting,boarding"
greetings_and_basic_conversation,boarding,Turkish,English,Günaydın.,Good morning.,passenger,cabin_crew,A1,polite,"greeting,boarding"
greetings_and_basic_conversation,boarding,Turkish,English,İyi akşamlar.,Good evening.,cabin_crew,passenger,A1,polite,"greeting,boarding"
greetings_and_basic_conversation,boarding,Turkish,English,Nasılsınız?,How are you?,passenger,cabin_crew,A1,polite,"greeting,basic_conversation"
greetings_and_basic_conversation,boarding,Turkish,English,"İyiyim, teşekkür ederim.","I'm fine, thank you.",cabin_crew,passenger,A1,polite,basic_conversation
greetings_and_basic_conversation,boarding,Turkish,English,Teşekkür ederim.,Thank you.,passenger,cabin_crew,A1,polite,basic_conversation
greetings_and_basic_conversation,boarding,Turkish,English,Rica ederim.,You're welcome.,cabin_crew,passenger,A1,polite,basic_conversation
greetings_and_basic_conversation,boarding,Turkish,English,Lütfen.,Please.,cabin_crew,passenger,A1,polite,basic_conversation
greetings_and_basic_conversation,boarding,Turkish,English,Afedersiniz.,Excuse me.,passenger,cabin_crew,A1,polite,basic_conversation
greetings_and_basic_conversation,boarding,Turkish,English,Özür dilerim.,I'm sorry.,passenger,cabin_crew,A1,polite,basic_conversation
greetings_and_basic_conversation,boarding,Turkish,English,Sorun yok.,No problem.,cabin_crew,passenger,A1,reassuring,basic_conversation
greetings_and_basic_conversation,boarding,Turkish,English,Tamam.,Okay.,passenger,cabin_crew,A1,neutral,basic_conversation
greetings_and_basic_conversation,boarding,Turkish,English,Evet.,Yes.,passenger,cabin_crew,A1,neutral,basic_conversation
greetings_and_basic_conversation,boarding,Turkish,English,"Hayır, teşekkür ederim.","No, thank you.",passenger,cabin_crew,A1,polite,basic_conversation
greetings_and_basic_conversation,boarding,Turkish,English,Adım Ali.,My name is Ali.,passenger,cabin_crew,A1,neutral,introduction
greetings_and_basic_conversation,boarding,Turkish,English,Ben yolcuyum.,I am a passenger.,passenger,gate_agent,A1,neutral,basic_conversation
greetings_and_basic_conversation,boarding,Turkish,English,Uçuşumuz ne zaman?,When is our flight?,passenger,gate_agent,A1,neutral,flight_information
greetings_and_basic_conversation,boarding,Turkish,English,Kapı burada mı?,Is the gate here?,passenger,airport_staff,A1,neutral,gate
greetings_and_basic_conversation,boarding,Turkish,English,Biletim burada.,My ticket is here.,passenger,gate_agent,A1,neutral,"ticket,boarding"
greetings_and_basic_conversation,boarding,Turkish,English,Pasaportum burada.,My passport is here.,passenger,gate_agent,A1,neutral,"passport,boarding"
greetings_and_basic_conversation,boarding,Turkish,English,Koltuğum nerede?,Where is my seat?,passenger,cabin_crew,A1,neutral,"seat,boarding"
greetings_and_basic_conversation,boarding,Turkish,English,Yerimi bulamıyorum.,I can't find my seat.,passenger,cabin_crew,A1,neutral,"seat,boarding"
greetings_and_basic_conversation,boarding,Turkish,English,Bu koltuk benim.,This seat is mine.,passenger,passenger,A1,neutral,seat
greetings_and_basic_conversation,boarding,Turkish,English,Yanlış kapıda mıyım?,Am I at the wrong gate?,passenger,airport_staff,A1,neutral,gate
greetings_and_basic_conversation,boarding,Turkish,English,"Evet, burası doğru kapı.","Yes, this is the correct gate.",airport_staff,passenger,A1,reassuring,gate
greetings_and_basic_conversation,boarding,Turkish,English,Lütfen sıraya girin.,Please stand in line.,gate_agent,passenger,A1,polite,boarding
greetings_and_basic_conversation,boarding,Turkish,English,Bir dakika bekleyin.,Please wait a minute.,gate_agent,passenger,A1,neutral,boarding
greetings_and_basic_conversation,boarding,Turkish,English,Sıranız geldi.,It's your turn.,gate_agent,passenger,A1,neutral,boarding
greetings_and_basic_conversation,boarding,Turkish,English,Hoş geldiniz.,Welcome.,cabin_crew,passenger,A1,polite,"greeting,boarding"
greetings_and_basic_conversation,boarding,Turkish,English,Uçağa hoş geldiniz.,Welcome aboard.,cabin_crew,passenger,A1,polite,"boarding,greeting"
greetings_and_basic_conversation,boarding,Turkish,English,İyi uçuşlar.,Have a good flight.,cabin_crew,passenger,A1,polite,"greeting,boarding"
greetings_and_basic_conversation,boarding,Turkish,English,Güle güle.,Goodbye.,cabin_crew,passenger,A1,polite,farewell
greetings_and_basic_conversation,boarding,Turkish,English,Görüşürüz.,See you.,passenger,cabin_crew,A1,neutral,farewell
greetings_and_basic_conversation,boarding,Turkish,English,Tekrar merhaba.,Hello again.,passenger,cabin_crew,A1,neutral,greeting
greetings_and_basic_conversation,boarding,Turkish,English,Sizi anlamadım.,I didn't understand you.,passenger,cabin_crew,A1,neutral,conversation
greetings_and_basic_conversation,boarding,Turkish,English,Yavaş konuşur musunuz?,Could you speak slowly?,passenger,cabin_crew,A1,polite,conversation
greetings_and_basic_conversation,boarding,Turkish,English,Tekrar eder misiniz?,Could you repeat that?,passenger,cabin_crew,A1,polite,conversation
greetings_and_basic_conversation,boarding,Turkish,English,Biraz bekleyin lütfen.,Please wait a moment.,cabin_crew,passenger,A1,polite,conversation
greetings_and_basic_conversation,boarding,Turkish,English,Size yardım edeyim.,Let me help you.,cabin_crew,passenger,A1,reassuring,help
greetings_and_basic_conversation,boarding,Turkish,English,Size nasıl yardımcı olabilirim?,How can I help you?,cabin_crew,passenger,A1,polite,help
greetings_and_basic_conversation,boarding,Turkish,English,Bana yardım eder misiniz?,Can you help me?,passenger,cabin_crew,A1,polite,help
greetings_and_basic_conversation,boarding,Turkish,English,"Tabii, size yardımcı olurum.","Of course, I can help you.",cabin_crew,passenger,A1,reassuring,help
greetings_and_basic_conversation,boarding,Turkish,English,Bir sorun var mı?,Is there a problem?,cabin_crew,passenger,A1,neutral,conversation
greetings_and_basic_conversation,boarding,Turkish,English,"Hayır, teşekkürler.","No, thank you.",passenger,cabin_crew,A1,neutral,conversation
greetings_and_basic_conversation,boarding,Turkish,English,"Evet, bir sorum var.","Yes, I have a question.",passenger,cabin_crew,A1,neutral,conversation
greetings_and_basic_conversation,boarding,Turkish,English,Sorun değil.,It's okay.,passenger,cabin_crew,A1,neutral,reassurance
greetings_and_basic_conversation,boarding,Turkish,English,Merak etmeyin.,Don't worry.,cabin_crew,passenger,A1,reassuring,reassurance
greetings_and_basic_conversation,boarding,Turkish,English,Her şey yolunda.,Everything is fine.,cabin_crew,passenger,A1,reassuring,reassurance
greetings_and_basic_conversation,boarding,Turkish,English,Biraz gecikeceğiz.,We will be a little late.,gate_agent,passenger,A1,neutral,delay
greetings_and_basic_conversation,boarding,Turkish,English,Uçuş gecikti.,The flight is delayed.,passenger,passenger,A1,neutral,delay
greetings_and_basic_conversation,boarding,Turkish,English,Ne kadar gecikecek?,How long will it be delayed?,passenger,gate_agent,A1,neutral,delay
greetings_and_basic_conversation,boarding,Turkish,English,Bilmiyorum.,I don't know.,gate_agent,passenger,A1,neutral,conversation
greetings_and_basic_conversation,boarding,Turkish,English,Anladım.,I understand.,passenger,cabin_crew,A1,neutral,conversation
greetings_and_basic_conversation,boarding,Turkish,English,Tam olarak anladım.,I understand exactly.,passenger,cabin_crew,A2,neutral,conversation
greetings_and_basic_conversation,boarding,Turkish,English,Şimdi anladım.,I understand now.,passenger,cabin_crew,A1,neutral,conversation
greetings_and_basic_conversation,boarding,Turkish,English,Bir saniye lütfen.,"One second, please.",passenger,cabin_crew,A1,polite,conversation
greetings_and_basic_conversation,boarding,Turkish,English,Bekleyin lütfen.,Please wait.,cabin_crew,passenger,A1,neutral,conversation
greetings_and_basic_conversation,boarding,Turkish,English,Beni takip edin lütfen.,Please follow me.,cabin_crew,passenger,A1,polite,boarding
greetings_and_basic_conversation,boarding,Turkish,English,Buradan gidin.,Go this way.,cabin_crew,passenger,A1,neutral,boarding
greetings_and_basic_conversation,boarding,Turkish,English,Orada bekleyin.,Wait there.,cabin_crew,passenger,A1,neutral,boarding
greetings_and_basic_conversation,boarding,Turkish,English,Burası dolu mu?,Is this full?,passenger,cabin_crew,A1,neutral,seat
greetings_and_basic_conversation,boarding,Turkish,English,Burası boş mu?,Is this seat free?,passenger,passenger,A1,polite,seat
greetings_and_basic_conversation,boarding,Turkish,English,"Evet, boş.","Yes, it's free.",passenger,passenger,A1,neutral,seat
greetings_and_basic_conversation,boarding,Turkish,English,"Hayır, dolu.","No, it's occupied.",passenger,passenger,A1,neutral,seat
greetings_and_basic_conversation,boarding,Turkish,English,Yanlışlıkla aldım.,I took it by mistake.,passenger,cabin_crew,A2,polite,conversation
greetings_and_basic_conversation,boarding,Turkish,English,"Sorun değil, düzeltebiliriz.","No problem, we can fix it.",cabin_crew,passenger,A2,reassuring,conversation
greetings_and_basic_conversation,boarding,Turkish,English,Birazdan kalkacağız.,We will take off soon.,cabin_crew,passenger,A1,reassuring,flight
greetings_and_basic_conversation,boarding,Turkish,English,İnişe hazır olun.,Please prepare for landing.,cabin_crew,passenger,A1,formal,landing
