domain,scenario_group,scenario,source_language,target_language,source_text,target_text,speaker,listener,difficulty,tone,tags
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,We may need to check that bag at the gate.,O çantayı kapıda teslim almamız gerekebilir.,cabin_crew,passenger,A2,neutral,"gate_check,crew_to_passenger"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,"Sorry, but it does not fit in the cabin space.",Üzgünüm ama kabin alanına sığmıyor.,cabin_crew,passenger,A1,polite,"does_not_fit,cabin_space"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,My personal item is too big for under the seat.,Kişisel eşyam koltuğun altına sığmayacak kadar büyük.,passenger,cabin_crew,A2,neutral,"personal_item,under_seat"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,Could you try turning the bag sideways?,Çantayı yan çevirip dener misiniz?,cabin_crew,passenger,A1,polite,"instruction,adjustment"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,"It still does not fit, even sideways.",Yan çevirince bile yine sığmıyor.,passenger,cabin_crew,A2,neutral,still_does_not_fit
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,This backpack is blocking the aisle because it is too large.,Bu sırt çantası fazla büyük olduğu için koridoru kapatıyor.,cabin_crew,passenger,A2,neutral,"backpack,aisle,too_large"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,Please take out a few items so the bag can fit.,Lütfen çantanın sığması için içinden birkaç eşya çıkarın.,cabin_crew,passenger,A2,polite,"remove_items,fit"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,"I already removed some things, but it is still too bulky.",Bazı şeyleri çıkardım ama hâlâ çok hacimli.,passenger,cabin_crew,A2,neutral,"bulky,removed_items"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,That bag is too deep for the compartment.,O çanta bölme için fazla derin.,cabin_crew,passenger,A2,neutral,"deep,compartment"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,Can I put my bag in the closet instead?,Çantamı dolaba koyabilir miyim?,passenger,cabin_crew,A1,polite,"closet,alternative"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,"The closet is full, so it cannot go there.","Dolap dolu, bu yüzden oraya koyamayız.",cabin_crew,passenger,A2,neutral,closet_full
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,My shopping bag won't fit anywhere.,Poşetim hiçbir yere sığmıyor.,passenger,cabin_crew,A1,neutral,"shopping_bag,fit"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,Please keep only one small bag with you in the cabin.,Lütfen kabinde yanınızda sadece bir küçük çanta bulundurun.,cabin_crew,passenger,A2,polite,"cabin_limit,small_bag"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,"I thought it would fit in the bin, but it does not.",Bölmeye sığacağını sandım ama sığmıyor.,passenger,cabin_crew,A2,neutral,"expected_fit,bin"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,Your bag needs to be placed under the seat.,Çantanızın koltuğun altına yerleştirilmesi gerekiyor.,cabin_crew,passenger,A2,formal,"needs_to_be_placed,under_seat"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,It sticks out too much from the seat pocket area.,Koltuk cebi kısmından fazla taşıyor.,cabin_crew,passenger,B1,neutral,"sticks_out,seat_pocket"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,Can you store my bag for me? It is too large to fit.,Çantamı benim için yerleştirir misiniz? Sığmayacak kadar büyük.,passenger,cabin_crew,A2,polite,"store_bag,assistance"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,We can check the bag if you would like.,İsterseniz çantanızı bagaja verebiliriz.,cabin_crew,passenger,A1,polite,"check_bag,option"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,My suitcase does not fit in the sizer.,Valizim ölçü cihazına sığmıyor.,passenger,airport_staff,A1,neutral,"sizer,oversize"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,This one is too tall for the size frame.,"Bu, ölçü çerçevesi için fazla yüksek.",airport_staff,passenger,A1,neutral,"too_tall,size_frame"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,Please try your bag in the frame again.,Lütfen çantanızı çerçevede tekrar deneyin.,airport_staff,passenger,A2,polite,"try_again,frame"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,It is too packed to fit properly.,Çok dolu olduğu için düzgün sığmıyor.,passenger,cabin_crew,A2,neutral,"packed,properly"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,The handle makes it too long for the bin.,Sapı yüzünden bölmeye fazla uzun geliyor.,passenger,cabin_crew,B1,neutral,"handle,too_long"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,"I am sorry, but your bag has to go in the hold.",Üzgünüm ama çantanızın kargo bölümüne gitmesi gerekiyor.,cabin_crew,passenger,A2,polite,"hold,crew_to_passenger"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,Can I keep my laptop bag with me? It does not fit anywhere else.,Laptop çantamı yanımda tutabilir miyim? Başka hiçbir yere sığmıyor.,passenger,cabin_crew,A2,polite,"laptop_bag,with_me"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,That bag is not going to fit in the row.,O çanta bu sıraya sığmayacak.,cabin_crew,passenger,A1,neutral,"row,fit"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,I can carry it on my lap if needed.,Gerekirse onu kucağımda tutabilirim.,passenger,cabin_crew,A2,polite,"carry_on_lap,alternative"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,Please do not force it into the overhead bin.,Lütfen onu zorlayarak üst bagaj bölmesine sokmayın.,cabin_crew,passenger,A2,polite,"do_not_force,safety"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,My bag is stuck because it is too big.,Çantam çok büyük olduğu için sıkıştı.,passenger,cabin_crew,A2,neutral,"stuck,too_big"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,We need a smaller bag for the cabin.,Kabin için daha küçük bir çantaya ihtiyacımız var.,cabin_crew,passenger,A2,formal,"smaller_bag,cabin"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,This duffel bag takes up too much space.,Bu spor çantası çok fazla yer kaplıyor.,passenger,cabin_crew,A2,neutral,"duffel_bag,space"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,Would you like me to recheck the size for you?,Sizin için ölçüyü tekrar kontrol etmemi ister misiniz?,cabin_crew,passenger,A2,polite,"recheck_size,assistance"
baggage_and_personal_items,bag does not fit,bag does not fit,English,Turkish,I have no problem checking it if it will not fit here.,Buraya sığmayacaksa onu bagaja vermekte sorun yok.,passenger,cabin_crew,A2,neutral,"checking_bag,no_problem"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,My bag doesn’t fit in the overhead bin.,Çantam baş üstü dolabına sığmıyor.,passenger,cabin_crew,A1,neutral,"bag,overhead_bin,does_not_fit"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,This suitcase is too big for the overhead compartment.,Bu valiz baş üstü bölmesine çok büyük.,cabin_crew,passenger,A1,neutral,"suitcase,overhead_compartment,too_big"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,I think my carry-on is too large.,Sanırım kabin bagajım fazla büyük.,passenger,cabin_crew,A1,neutral,"carry_on,too_large"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,Please try to turn the bag sideways.,Lütfen çantayı yan çevirip deneyin.,cabin_crew,passenger,A2,polite,"bag,instruction"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,It still won’t fit under the seat.,Yine de koltuğun altına sığmıyor.,passenger,cabin_crew,A1,neutral,"under_seat,does_not_fit"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,Your bag needs to go in the checked luggage.,Çantanızın kayıtlı bagaja verilmesi gerekiyor.,cabin_crew,passenger,A2,polite,"checked_luggage,instruction"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,Can I put this backpack in the closet instead?,Bu sırt çantasını dolaba koyabilir miyim?,passenger,cabin_crew,A1,polite,"backpack,closet"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,"The bin is full, so your bag won’t fit there.","Dolap dolu, bu yüzden çantanız oraya sığmaz.",cabin_crew,passenger,A2,neutral,"bin_full,does_not_fit"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,My purse does not fit under the seat.,Çantam koltuğun altına sığmıyor.,passenger,cabin_crew,A1,neutral,"purse,under_seat"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,Please place it in the space above your seat.,Lütfen onu koltuğunuzun üstündeki bölmeye koyun.,cabin_crew,passenger,A2,polite,"storage,above_seat"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,The bag is too wide for this compartment.,Çanta bu bölme için çok geniş.,cabin_crew,passenger,A2,neutral,"too_wide,compartment"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,I can’t close the bin because of my bag.,Çantam yüzünden bölmeyi kapatamıyorum.,passenger,cabin_crew,A2,neutral,"bin,cannot_close"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,"Sir, your bag won’t fit in the overhead bin as it is.","Beyefendi, çantanız bu haliyle baş üstü dolabına sığmaz.",cabin_crew,passenger,A2,polite,"overhead_bin,staff_to_passenger"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,Could you open the bag and take out some items?,Çantayı açıp içinden bazı eşyaları çıkarabilir misiniz?,cabin_crew,passenger,A2,polite,"remove_items,instruction"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,My laptop bag is too bulky for the rack.,Laptop çantam raf için fazla hacimli.,passenger,cabin_crew,A2,neutral,"laptop_bag,too_bulky"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,That duffel bag won’t fit in the compartment.,O spor çantası bölmeye sığmaz.,cabin_crew,passenger,A1,neutral,"duffel_bag,compartment"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,"I brought a small bag, but it still doesn’t fit.",Küçük bir çanta getirdim ama yine de sığmıyor.,passenger,cabin_crew,A2,neutral,"small_bag,still_does_not_fit"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,Please keep the aisle clear and store the bag elsewhere.,Lütfen koridoru boş bırakın ve çantayı başka bir yere koyun.,cabin_crew,passenger,A2,polite,"aisle_clear,store_elsewhere"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,It is not the right size for cabin baggage.,Kabin bagajı için uygun boyutta değil.,cabin_crew,passenger,A2,formal,"cabin_baggage,size"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,Can you help me find a place where this bag will fit?,Bu çantanın sığacağı bir yer bulmama yardım eder misiniz?,passenger,cabin_crew,A2,polite,"help,find_place"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,Your bag is blocking the space for other passengers.,Çantanız diğer yolcuların yerini kapatıyor.,cabin_crew,passenger,A2,polite,"blocking_space,other_passengers"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,I can move my bag if there is another space.,Başka bir yer varsa çantamı taşıyabilirim.,passenger,cabin_crew,A2,polite,"move_bag,another_space"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,The cabin locker is too small for this suitcase.,Kabin dolabı bu valiz için çok küçük.,cabin_crew,passenger,A1,neutral,"locker,too_small"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,My bag is stuck and won’t slide in.,Çantam sıkıştı ve içeri kaymıyor.,passenger,cabin_crew,A2,neutral,"stuck,won't_slide_in"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,Please don’t force it; the bag may not fit.,Lütfen zorlamayın; çanta sığmayabilir.,cabin_crew,passenger,A2,reassuring,"don't_force,may_not_fit"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,"I need to keep my medication bag with me, but it doesn’t fit.",İlaç çantamı yanımda tutmam gerekiyor ama sığmıyor.,passenger,cabin_crew,B1,urgent,"medication,important_item"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,"If it doesn’t fit, we can tag it for the hold.",Sığmıyorsa bagaja vermek için etiketleyebiliriz.,cabin_crew,passenger,B1,reassuring,"hold,tagged_baggage"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,"My backpack is fine, but the side pocket makes it too big.",Sırt çantam normal ama yan cebi onu fazla büyük yapıyor.,passenger,cabin_crew,B1,neutral,"backpack,side_pocket"
baggage_and_personal_items,bag does not fit,airplane-related,English,Turkish,Please remove any extra items from the bag.,Lütfen çantadaki fazla eşyaları çıkarın.,cabin_crew,passenger,A2,polite,"extra_items,remove"
